#500	10	-1.196783e+09	1.196783e+09	-2.243968e+09	2.243968e+09	-1.944772e+09	7.479894e+07	1.000000e+00
#0
1.989000e+30	[7.822215e-03,4.154547e-02,-2.592321e-04]	[2.232958e-02,1.187067e-01,-7.427265e-04]
3.302000e+23	[-3.849629e+07,3.241283e+07,6.181719e+06]	[-3.717070e+06,-2.913812e+06,1.032837e+05]
4.868500e+24	[9.484808e+07,-5.317668e+07,-6.200896e+06]	[1.499445e+06,2.605199e+06,-5.104190e+04]
5.972190e+24	[1.346965e+08,6.375950e+07,1.659148e+03]	[-1.121101e+06,2.326014e+06,7.159595e+01]
6.417100e+23	[-2.349213e+08,-6.416745e+07,4.435025e+06]	[6.218645e+05,-1.842991e+06,-5.389798e+04]
1.898130e+27	[1.396529e+05,7.665830e+08,-3.175575e+06]	[-1.144498e+06,5.358679e+04,2.540578e+04]
5.683400e+26	[3.634999e+08,-1.456054e+09,1.094039e+07]	[7.638502e+05,1.997243e+05,-3.390480e+04]
8.681300e+25	[2.431517e+08,-2.886969e+09,-1.386716e+07]	[5.810743e+05,2.207208e+04,-7.441092e+03]
1.024130e+26	[9.224640e+08,-4.423997e+09,6.984662e+07]	[4.559294e+05,9.851795e+04,-1.259076e+04]
2.223000e+03	[1.338593e+08,6.796737e+07,3.268759e+05]	[9.839235e+05,2.061013e+06,1.852850e+05]
#7
1.989000e+30	[1.042602e-02,5.539495e-02,-3.460374e-04]	[2.603810e-02,1.384948e-01,-8.680535e-04]
3.302000e+23	[-3.886759e+07,3.212111e+07,6.191983e+06]	[-3.713060e+06,-2.917188e+06,1.026398e+05]
4.868500e+24	[9.499792e+07,-5.291611e+07,-6.205994e+06]	[1.498465e+06,2.605748e+06,-5.097787e+04]
5.972190e+24	[1.345843e+08,6.399208e+07,1.666307e+03]	[-1.121641e+06,2.325758e+06,7.158909e+01]
6.417100e+23	[-2.348591e+08,-6.435175e+07,4.429635e+06]	[6.220805e+05,-1.842932e+06,-5.390205e+04]
1.898130e+27	[2.520319e+04,7.665883e+08,-3.173035e+06]	[-1.144498e+06,5.356420e+04,2.540587e+04]
5.683400e+26	[3.635763e+08,-1.456034e+09,1.093700e+07]	[7.638488e+05,1.997300e+05,-3.390484e+04]
8.681300e+25	[2.432098e+08,-2.886967e+09,-1.386790e+07]	[5.810742e+05,2.207366e+04,-7.441084e+03]
1.024130e+26	[9.225096e+08,-4.423987e+09,6.984536e+07]	[4.559293e+05,9.851859e+04,-1.259077e+04]
2.223000e+03	[1.339577e+08,6.817345e+07,3.454042e+05]	[9.833987e+05,2.060745e+06,1.852836e+05]
#8
1.989000e+30	[1.340035e-02,7.122332e-02,-4.454247e-04]	[2.974324e-02,1.582837e-01,-9.938724e-04]
3.302000e+23	[-3.923850e+07,3.182906e+07,6.202183e+06]	[-3.709035e+06,-2.920515e+06,1.019986e+05]
4.868500e+24	[9.514767e+07,-5.265548e+07,-6.211085e+06]	[1.497485e+06,2.606294e+06,-5.091380e+04]
5.972190e+24	[1.344721e+08,6.422463e+07,1.673465e+03]	[-1.122181e+06,2.325502e+06,7.158220e+01]
6.417100e+23	[-2.347968e+08,-6.453603e+07,4.424244e+06]	[6.222964e+05,-1.842873e+06,-5.390612e+04]
1.898130e+27	[-8.924657e+04,7.665937e+08,-3.170494e+06]	[-1.144498e+06,5.354160e+04,2.540596e+04]
5.683400e+26	[3.636526e+08,-1.456014e+09,1.093361e+07]	[7.638473e+05,1.997358e+05,-3.390489e+04]
8.681300e+25	[2.432679e+08,-2.886964e+09,-1.386864e+07]	[5.810740e+05,2.207524e+04,-7.441076e+03]
1.024130e+26	[9.225551e+08,-4.423977e+09,6.984410e+07]	[4.559291e+05,9.851922e+04,-1.259078e+04]
2.223000e+03	[1.340560e+08,6.837949e+07,3.639324e+05]	[9.828754e+05,2.060476e+06,1.852821e+05]
#9
1.989000e+30	[1.674486e-02,8.903068e-02,-5.574448e-04]	[3.344514e-02,1.780736e-01,-1.120202e-03]
3.302000e+23	[-3.960900e+07,3.153668e+07,6.212319e+06]	[-3.704996e+06,-2.923791e+06,1.013603e+05]
4.868500e+24	[9.529732e+07,-5.239480e+07,-6.216170e+06]	[1.496502e+06,2.606838e+06,-5.084968e+04]
5.972190e+24	[1.343598e+08,6.445715e+07,1.680622e+03]	[-1.122720e+06,2.325244e+06,7.157529e+01]
6.417100e+23	[-2.347346e+08,-6.472032e+07,4.418853e+06]	[6.225123e+05,-1.842814e+06,-5.391019e+04]
1.898130e+27	[-2.036963e+05,7.665990e+08,-3.167953e+06]	[-1.144498e+06,5.351901e+04,2.540606e+04]
5.683400e+26	[3.637290e+08,-1.455994e+09,1.093022e+07]	[7.638459e+05,1.997415e+05,-3.390493e+04]
8.681300e+25	[2.433260e+08,-2.886962e+09,-1.386939e+07]	[5.810739e+05,2.207682e+04,-7.441069e+03]
1.024130e+26	[9.226007e+08,-4.423967e+09,6.984284e+07]	[4.559290e+05,9.851986e+04,-1.259079e+04]
2.223000e+03	[1.341542e+08,6.858552e+07,3.824605e+05]	[9.823534e+05,2.060207e+06,1.852805e+05]
#10
1.989000e+30	[2.045926e-02,1.088171e-01,-6.821507e-04]	[3.714393e-02,1.978643e-01,-1.247059e-03]
3.302000e+23	[-3.997909e+07,3.124398e+07,6.222391e+06]	[-3.700945e+06,-2.927016e+06,1.007249e+05]
4.868500e+24	[9.544687e+07,-5.213406e+07,-6.221249e+06]	[1.495519e+06,2.607379e+06,-5.078552e+04]
5.972190e+24	[1.342475e+08,6.468965e+07,1.687779e+03]	[-1.123259e+06,2.324985e+06,7.156834e+01]
6.417100e+23	[-2.346723e+08,-6.490459e+07,4.413461e+06]	[6.227281e+05,-1.842754e+06,-5.391426e+04]
1.898130e+27	[-3.181461e+05,7.666044e+08,-3.165413e+06]	[-1.144498e+06,5.349642e+04,2.540615e+04]
5.683400e+26	[3.638054e+08,-1.455974e+09,1.092683e+07]	[7.638445e+05,1.997472e+05,-3.390497e+04]
8.681300e+25	[2.433841e+08,-2.886960e+09,-1.387013e+07]	[5.810738e+05,2.207839e+04,-7.441061e+03]
1.024130e+26	[9.226463e+08,-4.423957e+09,6.984158e+07]	[4.559289e+05,9.852050e+04,-1.259080e+04]
2.223000e+03	[1.342524e+08,6.879151e+07,4.009884e+05]	[9.818329e+05,2.059939e+06,1.852788e+05]
#11
1.989000e+30	[2.454323e-02,1.305827e-01,-8.195968e-04]	[4.083975e-02,2.176559e-01,-1.374461e-03]
3.302000e+23	[-4.034878e+07,3.095096e+07,6.232400e+06]	[-3.696882e+06,-2.930191e+06,1.000925e+05]
4.868500e+24	[9.559633e+07,-5.187327e+07,-6.226321e+06]	[1.494534e+06,2.607917e+06,-5.072132e+04]
5.972190e+24	[1.341351e+08,6.492212e+07,1.694935e+03]	[-1.123798e+06,2.324726e+06,7.156137e+01]
6.417100e+23	[-2.346100e+08,-6.508886e+07,4.408070e+06]	[6.229440e+05,-1.842694e+06,-5.391832e+04]
1.898130e+27	[-4.325958e+05,7.666097e+08,-3.162872e+06]	[-1.144498e+06,5.347383e+04,2.540624e+04]
5.683400e+26	[3.638818e+08,-1.455954e+09,1.092344e+07]	[7.638430e+05,1.997529e+05,-3.390501e+04]
8.681300e+25	[2.434422e+08,-2.886958e+09,-1.387088e+07]	[5.810736e+05,2.207997e+04,-7.441053e+03]
1.024130e+26	[9.226919e+08,-4.423947e+09,6.984032e+07]	[4.559287e+05,9.852114e+04,-1.259081e+04]
2.223000e+03	[1.343505e+08,6.899748e+07,4.195161e+05]	[9.813137e+05,2.059671e+06,1.852770e+05]
#12
1.989000e+30	[2.899650e-02,1.543275e-01,-9.698393e-04]	[4.453272e-02,2.374484e-01,-1.502425e-03]
3.302000e+23	[-4.071806e+07,3.065762e+07,6.242347e+06]	[-3.692809e+06,-2.933316e+06,9.946336e+04]
4.868500e+24	[9.574568e+07,-5.161242e+07,-6.231387e+06]	[1.493547e+06,2.608452e+06,-5.065708e+04]
5.972190e+24	[1.340227e+08,6.515457e+07,1.702091e+03]	[-1.124336e+06,2.324465e+06,7.155436e+01]
6.417100e+23	[-2.345477e+08,-6.527312e+07,4.402677e+06]	[6.231598e+05,-1.842635e+06,-5.392237e+04]
1.898130e+27	[-5.470456e+05,7.666151e+08,-3.160332e+06]	[-1.144498e+06,5.345124e+04,2.540634e+04]
5.683400e+26	[3.639582e+08,-1.455934e+09,1.092005e+07]	[7.638416e+05,1.997586e+05,-3.390506e+04]
8.681300e+25	[2.435003e+08,-2.886956e+09,-1.387162e+07]	[5.810735e+05,2.208155e+04,-7.441046e+03]
1.024130e+26	[9.227375e+08,-4.423938e+09,6.983906e+07]	[4.559286e+05,9.852177e+04,-1.259082e+04]
2.223000e+03	[1.344486e+08,6.920342e+07,4.380436e+05]	[9.807958e+05,2.059402e+06,1.852751e+05]
#13
1.989000e+30	[3.381880e-02,1.800517e-01,-1.132936e-03]	[4.822297e-02,2.572418e-01,-1.630966e-03]
3.302000e+23	[-4.108693e+07,3.036399e+07,6.252230e+06]	[-3.688727e+06,-2.936389e+06,9.883751e+04]
4.868500e+24	[9.589494e+07,-5.135152e+07,-6.236446e+06]	[1.492560e+06,2.608984e+06,-5.059280e+04]
5.972190e+24	[1.339102e+08,6.538699e+07,1.709246e+03]	[-1.124874e+06,2.324204e+06,7.154733e+01]
6.417100e+23	[-2.344854e+08,-6.545738e+07,4.397285e+06]	[6.233755e+05,-1.842575e+06,-5.392642e+04]
1.898130e+27	[-6.614954e+05,7.666204e+08,-3.157791e+06]	[-1.144498e+06,5.342865e+04,2.540643e+04]
5.683400e+26	[3.640346e+08,-1.455914e+09,1.091665e+07]	[7.638402e+05,1.997644e+05,-3.390510e+04]
8.681300e+25	[2.435585e+08,-2.886953e+09,-1.387236e+07]	[5.810734e+05,2.208313e+04,-7.441038e+03]
1.024130e+26	[9.227831e+08,-4.423928e+09,6.983780e+07]	[4.559285e+05,9.852241e+04,-1.259083e+04]
2.223000e+03	[1.345466e+08,6.940933e+07,4.565709e+05]	[9.802794e+05,2.059134e+06,1.852732e+05]
#14
1.989000e+30	[3.900986e-02,2.077553e-01,-1.308946e-03]	[5.191064e-02,2.770360e-01,-1.760099e-03]
3.302000e+23	[-4.145539e+07,3.007004e+07,6.262052e+06]	[-3.684636e+06,-2.939412e+06,9.821508e+04]
4.868500e+24	[9.604409e+07,-5.109057e+07,-6.241499e+06]	[1.491571e+06,2.609514e+06,-5.052848e+04]
5.972190e+24	[1.337977e+08,6.561938e+07,1.716400e+03]	[-1.125411e+06,2.323942e+06,7.154027e+01]
6.417100e+23	[-2.344230e+08,-6.564163e+07,4.391892e+06]	[6.235913e+05,-1.842514e+06,-5.393047e+04]
1.898130e+27	[-7.759451e+05,7.666258e+08,-3.155250e+06]	[-1.144498e+06,5.340607e+04,2.540652e+04]
5.683400e+26	[3.641109e+08,-1.455895e+09,1.091326e+07]	[7.638388e+05,1.997701e+05,-3.390514e+04]
8.681300e+25	[2.436166e+08,-2.886951e+09,-1.387311e+07]	[5.810732e+05,2.208471e+04,-7.441031e+03]
1.024130e+26	[9.228287e+08,-4.423918e+09,6.983655e+07]	[4.559283e+05,9.852305e+04,-1.259084e+04]
2.223000e+03	[1.346446e+08,6.961522e+07,4.750980e+05]	[9.797643e+05,2.058866e+06,1.852712e+05]
#15
1.989000e+30	[4.456945e-02,2.374384e-01,-1.497930e-03]	[5.559583e-02,2.968311e-01,-1.889840e-03]
3.302000e+23	[-4.182345e+07,2.977581e+07,6.271812e+06]	[-3.680539e+06,-2.942384e+06,9.759618e+04]
4.868500e+24	[9.619315e+07,-5.082957e+07,-6.246545e+06]	[1.490580e+06,2.610041e+06,-5.046412e+04]
5.972190e+24	[1.336851e+08,6.585175e+07,1.723553e+03]	[-1.125948e+06,2.323679e+06,7.153318e+01]
6.417100e+23	[-2.343606e+08,-6.582588e+07,4.386498e+06]	[6.238070e+05,-1.842454e+06,-5.393451e+04]
1.898130e+27	[-8.903949e+05,7.666311e+08,-3.152710e+06]	[-1.144498e+06,5.338348e+04,2.540661e+04]
5.683400e+26	[3.641873e+08,-1.455875e+09,1.090987e+07]	[7.638373e+05,1.997758e+05,-3.390519e+04]
8.681300e+25	[2.436747e+08,-2.886949e+09,-1.387385e+07]	[5.810731e+05,2.208629e+04,-7.441023e+03]
1.024130e+26	[9.228743e+08,-4.423908e+09,6.983529e+07]	[4.559282e+05,9.852369e+04,-1.259085e+04]
2.223000e+03	[1.347425e+08,6.982108e+07,4.936249e+05]	[9.792505e+05,2.058599e+06,1.852691e+05]
#16
1.989000e+30	[5.049731e-02,2.691011e-01,-1.699950e-03]	[5.927868e-02,3.166271e-01,-2.020201e-03]
3.302000e+23	[-4.219109e+07,2.948128e+07,6.281510e+06]	[-3.676436e+06,-2.945305e+06,9.698091e+04]
4.868500e+24	[9.634211e+07,-5.056851e+07,-6.251585e+06]	[1.489589e+06,2.610565e+06,-5.039973e+04]
5.972190e+24	[1.335724e+08,6.608409e+07,1.730706e+03]	[-1.126484e+06,2.323415e+06,7.152606e+01]
6.417100e+23	[-2.342982e+08,-6.601012e+07,4.381104e+06]	[6.240227e+05,-1.842393e+06,-5.393854e+04]
1.898130e+27	[-1.004845e+06,7.666364e+08,-3.150169e+06]	[-1.144497e+06,5.336089e+04,2.540671e+04]
5.683400e+26	[3.642637e+08,-1.455855e+09,1.090648e+07]	[7.638359e+05,1.997815e+05,-3.390523e+04]
8.681300e+25	[2.437328e+08,-2.886947e+09,-1.387460e+07]	[5.810730e+05,2.208787e+04,-7.441015e+03]
1.024130e+26	[9.229199e+08,-4.423898e+09,6.983403e+07]	[4.559281e+05,9.852432e+04,-1.259086e+04]
2.223000e+03	[1.348404e+08,7.002691e+07,5.121516e+05]	[9.787381e+05,2.058331e+06,1.852669e+05]
#17
1.989000e+30	[5.679325e-02,3.027435e-01,-1.915070e-03]	[6.295931e-02,3.364240e-01,-2.151197e-03]
3.302000e+23	[-4.255833e+07,2.918646e+07,6.291147e+06]	[-3.672329e+06,-2.948175e+06,9.636937e+04]
4.868500e+24	[9.649097e+07,-5.030740e+07,-6.256619e+06]	[1.488596e+06,2.611086e+06,-5.033530e+04]
5.972190e+24	[1.334597e+08,6.631641e+07,1.737857e+03]	[-1.127020e+06,2.323149e+06,7.151891e+01]
6.417100e+23	[-2.342358e+08,-6.619435e+07,4.375710e+06]	[6.242383e+05,-1.842332e+06,-5.394258e+04]
1.898130e+27	[-1.119294e+06,7.666418e+08,-3.147628e+06]	[-1.144497e+06,5.333830e+04,2.540680e+04]
5.683400e+26	[3.643401e+08,-1.455835e+09,1.090309e+07]	[7.638345e+05,1.997873e+05,-3.390527e+04]
8.681300e+25	[2.437909e+08,-2.886945e+09,-1.387534e+07]	[5.810728e+05,2.208944e+04,-7.441008e+03]
1.024130e+26	[9.229655e+08,-4.423888e+09,6.983277e+07]	[4.559279e+05,9.852496e+04,-1.259087e+04]
2.223000e+03	[1.349382e+08,7.023272e+07,5.306781e+05]	[9.782271e+05,2.058064e+06,1.852647e+05]
#18
1.989000e+30	[6.345703e-02,3.383657e-01,-2.143354e-03]	[6.663783e-02,3.562219e-01,-2.282839e-03]
3.302000e+23	[-4.292515e+07,2.889136e+07,6.300723e+06]	[-3.668218e+06,-2.950995e+06,9.576166e+04]
4.868500e+24	[9.663973e+07,-5.004624e+07,-6.261646e+06]	[1.487602e+06,2.611604e+06,-5.027084e+04]
5.972190e+24	[1.333470e+08,6.654869e+07,1.745009e+03]	[-1.127555e+06,2.322884e+06,7.151173e+01]
6.417100e+23	[-2.341734e+08,-6.637858e+07,4.370315e+06]	[6.244539e+05,-1.842272e+06,-5.394660e+04]
1.898130e+27	[-1.233744e+06,7.666471e+08,-3.145088e+06]	[-1.144497e+06,5.331571e+04,2.540689e+04]
5.683400e+26	[3.644165e+08,-1.455815e+09,1.089970e+07]	[7.638330e+05,1.997930e+05,-3.390531e+04]
8.681300e+25	[2.438490e+08,-2.886942e+09,-1.387608e+07]	[5.810727e+05,2.209102e+04,-7.441000e+03]
1.024130e+26	[9.230111e+08,-4.423878e+09,6.983151e+07]	[4.559278e+05,9.852560e+04,-1.259088e+04]
2.223000e+03	[1.350360e+08,7.043850e+07,5.492043e+05]	[9.777174e+05,2.057797e+06,1.852624e+05]
#19
1.989000e+30	[7.048846e-02,3.759678e-01,-2.384868e-03]	[7.031436e-02,3.760208e-01,-2.415140e-03]
3.302000e+23	[-4.329156e+07,2.859598e+07,6.310239e+06]	[-3.664104e+06,-2.953763e+06,9.515786e+04]
4.868500e+24	[9.678839e+07,-4.978503e+07,-6.266667e+06]	[1.486607e+06,2.612120e+06,-5.020635e+04]
5.972190e+24	[1.332342e+08,6.678096e+07,1.752159e+03]	[-1.128090e+06,2.322617e+06,7.150453e+01]
6.417100e+23	[-2.341109e+08,-6.656280e+07,4.364920e+06]	[6.246695e+05,-1.842210e+06,-5.395063e+04]
1.898130e+27	[-1.348194e+06,7.666524e+08,-3.142547e+06]	[-1.144497e+06,5.329313e+04,2.540699e+04]
5.683400e+26	[3.644929e+08,-1.455795e+09,1.089631e+07]	[7.638316e+05,1.997987e+05,-3.390536e+04]
8.681300e+25	[2.439071e+08,-2.886940e+09,-1.387683e+07]	[5.810726e+05,2.209260e+04,-7.440992e+03]
1.024130e+26	[9.230567e+08,-4.423869e+09,6.983025e+07]	[4.559277e+05,9.852623e+04,-1.259089e+04]
2.223000e+03	[1.351337e+08,7.064425e+07,5.677303e+05]	[9.772091e+05,2.057530e+06,1.852600e+05]
#20
1.989000e+30	[7.788736e-02,4.155499e-01,-2.639679e-03]	[7.398900e-02,3.958206e-01,-2.548110e-03]
3.302000e+23	[-4.365756e+07,2.830033e+07,6.319694e+06]	[-3.659989e+06,-2.956481e+06,9.455807e+04]
4.868500e+24	[9.693695e+07,-4.952377e+07,-6.271681e+06]	[1.485610e+06,2.612632e+06,-5.014183e+04]
5.972190e+24	[1.331213e+08,6.701319e+07,1.759309e+03]	[-1.128624e+06,2.322349e+06,7.149729e+01]
6.417100e+23	[-2.340484e+08,-6.674701e+07,4.359525e+06]	[6.248851e+05,-1.842149e+06,-5.395465e+04]
1.898130e+27	[-1.462644e+06,7.666578e+08,-3.140006e+06]	[-1.144497e+06,5.327054e+04,2.540708e+04]
5.683400e+26	[3.645692e+08,-1.455775e+09,1.089292e+07]	[7.638302e+05,1.998044e+05,-3.390540e+04]
8.681300e+25	[2.439652e+08,-2.886938e+09,-1.387757e+07]	[5.810724e+05,2.209418e+04,-7.440985e+03]
1.024130e+26	[9.231023e+08,-4.423859e+09,6.982899e+07]	[4.559275e+05,9.852687e+04,-1.259090e+04]
2.223000e+03	[1.352314e+08,7.084998e+07,5.862561e+05]	[9.767022e+05,2.057264e+06,1.852576e+05]
#21
1.989000e+30	[8.565355e-02,4.571120e-01,-2.907855e-03]	[7.766186e-02,4.156215e-01,-2.681760e-03]
3.302000e+23	[-4.402314e+07,2.800442e+07,6.329091e+06]	[-3.655874e+06,-2.959149e+06,9.396237e+04]
4.868500e+24	[9.708541e+07,-4.926245e+07,-6.276688e+06]	[1.484612e+06,2.613142e+06,-5.007729e+04]
5.972190e+24	[1.330084e+08,6.724540e+07,1.766458e+03]	[-1.129158e+06,2.322080e+06,7.149003e+01]
6.417100e+23	[-2.339859e+08,-6.693122e+07,4.354129e+06]	[6.251006e+05,-1.842088e+06,-5.395866e+04]
1.898130e+27	[-1.577093e+06,7.666631e+08,-3.137465e+06]	[-1.144497e+06,5.324795e+04,2.540717e+04]
5.683400e+26	[3.646456e+08,-1.455755e+09,1.088953e+07]	[7.638287e+05,1.998101e+05,-3.390544e+04]
8.681300e+25	[2.440233e+08,-2.886936e+09,-1.387832e+07]	[5.810723e+05,2.209576e+04,-7.440977e+03]
1.024130e+26	[9.231479e+08,-4.423849e+09,6.982773e+07]	[4.559274e+05,9.852751e+04,-1.259091e+04]
2.223000e+03	[1.353290e+08,7.105568e+07,6.047816e+05]	[9.761966e+05,2.056998e+06,1.852552e+05]
#22
1.989000e+30	[9.378686e-02,5.006544e-01,-3.189465e-03]	[8.133306e-02,4.354235e-01,-2.816101e-03]
